Date,Day,Month,Year,State,District,Pincode,Age 5 To 17 ,Age Above 17
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505208,0,1
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505209,3,16
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505210,0,1
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505304,1,1
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505403,2,4
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505466,0,3
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505472,0,10
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505473,0,1
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505476,0,1
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505501,0,4
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505503,1,11
12/25/2025,Thursday,December,2025,Telangana,Karimnagar,505530,4,4
12/25/2025,Thursday,December,2025,Telangana,Khammam,507111,0,1
12/25/2025,Thursday,December,2025,Telangana,Khammam,507117,1,1
12/25/2025,Thursday,December,2025,Telangana,Khammam,507157,0,4
12/25/2025,Thursday,December,2025,Telangana,Khammam,507158,5,22
12/25/2025,Thursday,December,2025,Telangana,Khammam,507160,2,10
12/25/2025,Thursday,December,2025,Telangana,Khammam,507163,2,4
12/25/2025,Thursday,December,2025,Telangana,Khammam,507164,0,15
12/25/2025,Thursday,December,2025,Telangana,Khammam,507208,1,14
12/25/2025,Thursday,December,2025,Telangana,Khammam,507210,0,4
12/25/2025,Thursday,December,2025,Telangana,Khammam,507211,1,1
12/25/2025,Thursday,December,2025,Telangana,Komaram Bheem,504293,12,41
12/25/2025,Thursday,December,2025,Telangana,Komaram Bheem,504313,1,36
12/25/2025,Thursday,December,2025,Telangana,Mahabubabad,506101,2,23
12/25/2025,Thursday,December,2025,Telangana,Mahabubabad,506104,0,7
12/25/2025,Thursday,December,2025,Telangana,Mahabubabad,506105,3,23
12/25/2025,Thursday,December,2025,Telangana,Mahabubabad,506134,2,18
12/25/2025,Thursday,December,2025,Telangana,Mahabubabad,506317,2,6
12/25/2025,Thursday,December,2025,Telangana,Mahabubabad,506324,7,32
12/25/2025,Thursday,December,2025,Telangana,Mahabubabad,506381,4,22
12/25/2025,Thursday,December,2025,Telangana,Mahabubabad,507211,1,13
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509103,0,1
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509120,0,2
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509128,4,2
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509203,0,4
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509301,2,32
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509334,3,13
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509339,3,18
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509406,1,4
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509407,1,1
12/25/2025,Thursday,December,2025,Telangana,Mahabubnagar,509408,3,4
12/25/2025,Thursday,December,2025,Telangana,Mancherial,504205,3,37
12/25/2025,Thursday,December,2025,Telangana,Mancherial,504209,0,3
12/25/2025,Thursday,December,2025,Telangana,Mancherial,504231,1,10
12/25/2025,Thursday,December,2025,Telangana,Medak,502108,6,3
12/25/2025,Thursday,December,2025,Telangana,Medak,502117,0,3
12/25/2025,Thursday,December,2025,Telangana,Medak,502130,1,2
12/25/2025,Thursday,December,2025,Telangana,Medak,502269,0,4
12/25/2025,Thursday,December,2025,Telangana,Medak,502273,0,3
12/25/2025,Thursday,December,2025,Telangana,Medak,502279,1,0
12/25/2025,Thursday,December,2025,Telangana,Medak,502286,4,15
12/25/2025,Thursday,December,2025,Telangana,Medak,502287,2,8
12/25/2025,Thursday,December,2025,Telangana,Medak,502307,0,3
12/25/2025,Thursday,December,2025,Telangana,Medak,502313,1,11
12/25/2025,Thursday,December,2025,Telangana,Medak,502316,0,7
12/25/2025,Thursday,December,2025,Telangana,Medak,502336,1,9
12/25/2025,Thursday,December,2025,Telangana,Medak,502372,1,4
12/25/2025,Thursday,December,2025,Telangana,Medchal-malkajgiri,500016,0,4
12/25/2025,Thursday,December,2025,Telangana,Medchal-malkajgiri,500051,1,11
12/25/2025,Thursday,December,2025,Telangana,Medchal-malkajgiri,500056,1,18
12/25/2025,Thursday,December,2025,Telangana,Medchal-malkajgiri,500078,0,1
12/25/2025,Thursday,December,2025,Telangana,Medchal-malkajgiri,500087,4,39
12/25/2025,Thursday,December,2025,Telangana,Medchal-malkajgiri,500039,3,2
12/25/2025,Thursday,December,2025,Telangana,Medchal-malkajgiri,500055,2,5
12/25/2025,Thursday,December,2025,Telangana,Medchal-malkajgiri,500085,1,0
12/25/2025,Thursday,December,2025,Telangana,Nagarkurnool,509209,4,11
12/25/2025,Thursday,December,2025,Telangana,Nagarkurnool,509375,1,4
12/25/2025,Thursday,December,2025,Telangana,Nagarkurnool,509376,1,12
12/25/2025,Thursday,December,2025,Telangana,Nagarkurnool,509385,0,9
12/25/2025,Thursday,December,2025,Telangana,Nagarkurnool,509401,1,6
12/25/2025,Thursday,December,2025,Telangana,Nagarkurnool,509412,2,7
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508105,0,2
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508111,2,2
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508115,0,3
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508116,1,8
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508204,2,4
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508205,1,9
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508213,4,12
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508217,1,10
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508244,1,12
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508246,1,3
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508247,1,8
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508257,1,13
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508266,1,17
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508286,0,1
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508355,1,9
12/25/2025,Thursday,December,2025,Telangana,Nalgonda,508377,0,3
12/25/2025,Thursday,December,2025,Telangana,Narayanpet,509204,0,4
12/25/2025,Thursday,December,2025,Telangana,Narayanpet,509208,5,49
12/25/2025,Thursday,December,2025,Telangana,Narayanpet,509350,0,1
12/25/2025,Thursday,December,2025,Telangana,Narayanpet,509409,4,10
12/25/2025,Thursday,December,2025,Telangana,Narayanpet,509411,0,24
12/25/2025,Thursday,December,2025,Telangana,Nirmal,504105,4,21
12/25/2025,Thursday,December,2025,Telangana,Nirmal,504106,14,89
12/25/2025,Thursday,December,2025,Telangana,Nirmal,504109,5,32
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503111,1,5
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503186,1,10
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503187,0,2
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503201,0,1
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503202,1,6
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503206,0,6
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503301,0,5
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503305,1,4
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503308,4,8
12/25/2025,Thursday,December,2025,Telangana,Nizamabad,503310,2,3
12/25/2025,Thursday,December,2025,Telangana,Peddapalli,505153,0,3
12/25/2025,Thursday,December,2025,Telangana,Peddapalli,505185,2,11
12/25/2025,Thursday,December,2025,Telangana,Peddapalli,505415,0,1
12/25/2025,Thursday,December,2025,Telangana,Peddapalli,505416,2,15
12/25/2025,Thursday,December,2025,Telangana,Rajanna Sircilla,505307,1,4
12/25/2025,Thursday,December,2025,Telangana,Rajanna Sircilla,505403,3,2
12/25/2025,Thursday,December,2025,Telangana,Rajanna Sircilla,505404,0,7
12/25/2025,Thursday,December,2025,Telangana,Rangareddy,501505,1,25
12/25/2025,Thursday,December,2025,Telangana,Rangareddy,501512,0,9
12/25/2025,Thursday,December,2025,Telangana,Sangareddy,502221,3,3
12/25/2025,Thursday,December,2025,Telangana,Sangareddy,502256,0,0
12/25/2025,Thursday,December,2025,Telangana,Sangareddy,502293,1,3
12/25/2025,Thursday,December,2025,Telangana,Sangareddy,502300,1,27
12/25/2025,Thursday,December,2025,Telangana,Sangareddy,502371,0,1
12/25/2025,Thursday,December,2025,Telangana,Siddipet,502278,1,21
12/25/2025,Thursday,December,2025,Telangana,Siddipet,502312,0,2
12/25/2025,Thursday,December,2025,Telangana,Suryapet,508221,0,12
12/25/2025,Thursday,December,2025,Telangana,Suryapet,508280,2,43
12/25/2025,Thursday,December,2025,Telangana,Vikarabad,501158,0,13
12/25/2025,Thursday,December,2025,Telangana,Vikarabad,502210,0,1
12/25/2025,Thursday,December,2025,Telangana,Warangal,506004,0,2
12/25/2025,Thursday,December,2025,Telangana,Warangal,506163,0,5
12/25/2025,Thursday,December,2025,Telangana,Warangal,506244,5,44
12/25/2025,Thursday,December,2025,Telangana,Warangal,506331,1,8
12/25/2025,Thursday,December,2025,Telangana,Warangal,506365,0,2
12/25/2025,Thursday,December,2025,Telangana,Warangal,506371,0,1
12/25/2025,Thursday,December,2025,Telangana,Warangal,506391,1,1
12/25/2025,Thursday,December,2025,Telangana,Warangal Rural,506005,0,2
12/25/2025,Thursday,December,2025,Telangana,Warangal Rural,506112,0,1
12/25/2025,Thursday,December,2025,Telangana,Warangal Rural,506163,0,2
12/25/2025,Thursday,December,2025,Telangana,Warangal Rural,506319,0,2
12/25/2025,Thursday,December,2025,Telangana,Warangal Rural,506342,1,13
12/25/2025,Thursday,December,2025,Telangana,Yadadri,508105,0,11
12/25/2025,Thursday,December,2025,Telangana,Yadadri,508113,0,13
12/25/2025,Thursday,December,2025,Telangana,Yadadri,508126,0,23
12/25/2025,Thursday,December,2025,Telangana,Yadadri,508252,5,37
12/25/2025,Thursday,December,2025,Telangana,Yadadri,508277,4,25
12/29/2025,Monday,December,2025,Telangana,Adilabad,504109,0,1
12/29/2025,Monday,December,2025,Telangana,Adilabad,504205,0,3
12/29/2025,Monday,December,2025,Telangana,Adilabad,504219,0,2
12/29/2025,Monday,December,2025,Telangana,Adilabad,504273,0,1
12/29/2025,Monday,December,2025,Telangana,Adilabad,504294,0,1
12/29/2025,Monday,December,2025,Telangana,Adilabad,504307,2,11
12/29/2025,Monday,December,2025,Telangana,Adilabad,504309,3,14
12/29/2025,Monday,December,2025,Telangana,Bhadradri Kothagudem,507124,0,2
12/29/2025,Monday,December,2025,Telangana,Bhadradri Kothagudem,507133,0,2
12/29/2025,Monday,December,2025,Telangana,Bhadradri Kothagudem,507166,3,8
12/29/2025,Monday,December,2025,Telangana,Bhadradri Kothagudem,507301,2,10
12/29/2025,Monday,December,2025,Telangana,Bhadradri Kothagudem,507306,0,3
12/29/2025,Monday,December,2025,Telangana,Hanumakonda,506009,0,2
12/29/2025,Monday,December,2025,Telangana,Hanumakonda,506011,0,1
12/29/2025,Monday,December,2025,Telangana,Hanumakonda,506142,1,7
12/29/2025,Monday,December,2025,Telangana,Hanumakonda,506310,0,2
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500004,1,10
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500006,0,15
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500017,1,10
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500023,2,21
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500024,0,9
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500026,1,6
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500031,0,1
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500059,10,22
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500081,0,1
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500085,0,1
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500088,1,0
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500091,0,1
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500094,1,8
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500095,0,2
12/29/2025,Monday,December,2025,Telangana,Hyderabad,500096,1,5
12/29/2025,Monday,December,2025,Telangana,Jagitial,505331,1,3
12/29/2025,Monday,December,2025,Telangana,Jagitial,505455,0,3
12/29/2025,Monday,December,2025,Telangana,Jagitial,505501,2,1
12/29/2025,Monday,December,2025,Telangana,Jagitial,505526,0,2
12/29/2025,Monday,December,2025,Telangana,Jangoan,506221,0,0
12/29/2025,Monday,December,2025,Telangana,Jogulamba Gadwal,509126,1,8
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,500019,3,26
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,500033,0,1
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,500055,1,15
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,500058,1,6
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,500070,1,11
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,500074,0,18
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,500091,2,9
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,501106,0,6
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,501143,0,4
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,501502,2,3
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,501508,0,6
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,509337,0,2
12/29/2025,Monday,December,2025,Telangana,K.v. Rangareddy,509360,0,2
12/29/2025,Monday,December,2025,Telangana,Kamareddy,503111,2,20
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505101,0,2
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505185,0,3
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505187,1,2
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505188,0,6
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505303,0,4
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505304,1,3
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505330,0,2
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505405,1,5
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505445,0,3
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505467,0,7
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505469,0,6
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505473,0,2
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505505,0,4
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505514,0,2
12/29/2025,Monday,December,2025,Telangana,Karimnagar,505525,0,1
12/29/2025,Monday,December,2025,Telangana,Khammam,507002,1,18
12/29/2025,Monday,December,2025,Telangana,Khammam,507003,2,17
12/29/2025,Monday,December,2025,Telangana,Khammam,507115,1,3
12/29/2025,Monday,December,2025,Telangana,Khammam,507167,0,9
12/29/2025,Monday,December,2025,Telangana,Khammam,507169,1,3
12/29/2025,Monday,December,2025,Telangana,Khammam,507208,0,6
12/29/2025,Monday,December,2025,Telangana,Khammam,507318,1,1
12/29/2025,Monday,December,2025,Telangana,Komaram Bheem,504273,0,2
12/29/2025,Monday,December,2025,Telangana,Komaram Bheem,504292,1,11
12/29/2025,Monday,December,2025,Telangana,Komaram Bheem,504293,1,13
12/29/2025,Monday,December,2025,Telangana,Mahabubabad,506135,0,5
12/29/2025,Monday,December,2025,Telangana,Mahabubabad,506315,0,3
12/29/2025,Monday,December,2025,Telangana,Mahabubabad,506318,0,1
12/29/2025,Monday,December,2025,Telangana,Mahabubabad,506324,0,7
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509110,3,8
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509127,1,2
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509130,1,2
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509135,2,6
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509152,0,4
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509153,0,1
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509202,2,5
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509203,0,3
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509204,2,3
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509205,3,10
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509311,0,3
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509324,3,8
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509339,2,11
12/29/2025,Monday,December,2025,Telangana,Mahabubnagar,509376,0,4
12/29/2025,Monday,December,2025,Telangana,Mancherial,504206,0,12
12/29/2025,Monday,December,2025,Telangana,Mancherial,504219,0,1
12/29/2025,Monday,December,2025,Telangana,Mancherial,504251,0,13
12/29/2025,Monday,December,2025,Telangana,Mancherial,504272,2,4
12/29/2025,Monday,December,2025,Telangana,Medak,502103,0,4
12/29/2025,Monday,December,2025,Telangana,Medak,502114,0,1
12/29/2025,Monday,December,2025,Telangana,Medak,502115,0,2
12/29/2025,Monday,December,2025,Telangana,Medak,502210,0,1
12/29/2025,Monday,December,2025,Telangana,Medak,502247,1,4
12/29/2025,Monday,December,2025,Telangana,Medak,502251,0,2
12/29/2025,Monday,December,2025,Telangana,Medak,502256,0,3
12/29/2025,Monday,December,2025,Telangana,Medak,502280,0,1
12/29/2025,Monday,December,2025,Telangana,Medak,502285,0,2
12/29/2025,Monday,December,2025,Telangana,Medak,502293,0,2
12/29/2025,Monday,December,2025,Telangana,Medak,502301,1,4
12/29/2025,Monday,December,2025,Telangana,Medak,502310,0,1
12/29/2025,Monday,December,2025,Telangana,Medak,502316,0,3
12/29/2025,Monday,December,2025,Telangana,Medak,502325,0,2
12/29/2025,Monday,December,2025,Telangana,Medak,502336,0,5
12/29/2025,Monday,December,2025,Telangana,Medak,502345,0,3
12/29/2025,Monday,December,2025,Telangana,Medchal-malkajgiri,500018,1,21
12/29/2025,Monday,December,2025,Telangana,Medchal-malkajgiri,500049,1,1
12/29/2025,Monday,December,2025,Telangana,Medchal-malkajgiri,500067,2,7
12/29/2025,Monday,December,2025,Telangana,Medchal-malkajgiri,500083,1,12
12/29/2025,Monday,December,2025,Telangana,Medchal-malkajgiri,500098,2,3
12/29/2025,Monday,December,2025,Telangana,Medchal-malkajgiri,501301,1,15
12/29/2025,Monday,December,2025,Telangana,Nagarkurnool,509201,1,1
12/29/2025,Monday,December,2025,Telangana,Nagarkurnool,509360,0,3
12/29/2025,Monday,December,2025,Telangana,Nagarkurnool,509406,0,2
12/29/2025,Monday,December,2025,Telangana,Nagarkurnool,509412,0,1
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508001,4,25
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508116,0,10
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508211,2,14
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508212,3,1
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508217,2,3
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508221,0,1
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508244,0,8
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508253,1,8
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508266,3,13
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508278,0,10
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508284,0,2
12/29/2025,Monday,December,2025,Telangana,Nalgonda,508373,1,4
12/29/2025,Monday,December,2025,Telangana,Narayanpet,509339,1,0
12/29/2025,Monday,December,2025,Telangana,Narayanpet,509351,0,8
12/29/2025,Monday,December,2025,Telangana,Nirmal,504104,0,9
12/29/2025,Monday,December,2025,Telangana,Nirmal,504202,0,5
12/29/2025,Monday,December,2025,Telangana,Nirmal,504310,0,19
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503123,0,1
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503124,2,1
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503125,0,1
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503185,6,20
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503224,0,17
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503230,2,8
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503301,0,3
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503305,2,6
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503307,2,8
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503309,0,5
12/29/2025,Monday,December,2025,Telangana,Nizamabad,503310,0,8
12/29/2025,Monday,December,2025,Telangana,Peddapalli,505153,0,1
12/29/2025,Monday,December,2025,Telangana,Peddapalli,505174,0,1
12/29/2025,Monday,December,2025,Telangana,Peddapalli,505208,1,1
12/29/2025,Monday,December,2025,Telangana,Peddapalli,505209,0,1
